"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-09","   10","    0",,,,,"0.00","0.0","0.0",,"89","44",,"   10",,,,,"8.9",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-10","   10","   10",,,,,"0.00","0.0","0.0",,"91","47",,"  320",,,,,"12.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-11","   20","   30",,,,,"0.00","0.0","0.0",,"84","48",,"  180",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-12","   40","   40",,,,,"0.00","0.0","0.0",,"79","45",,"  360",,,,,"12.1",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-13","  100","  100",,,,,"0.31","0.0","0.0",,"64","48",,"  210",,,,,"12.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-14","   90","  100",,,,,"0.37","0.0","0.0",,"63","56",,"  230",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-15","   90","   90",,,,,"0.38","0.0","0.0",,"70","53",,"  230",,,,,"14.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-16","   90","   90",,,,,"0.01","0.0","0.0",,"71","55",,"  350",,,,,"15.0",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-17","   90","   90",,,,,"0.11","0.0","0.0",,"70","54",,"  210",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-18","  100","  100",,,,,"0.63","0.0","0.0",,"64","53",,"  210",,,,,"12.1",,,,"    1",,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-19","   90","  100",,,,,"0.51","0.0","0.0",,"66","50",,"   30",,,,,"12.1",,,,"    1",,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-20","   60","   70",,,,,"0.00","0.0","0.0",,"72","50",,"  340",,,,,"12.1",,,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-21","   70","   80",,,,,"0.00","0.0","0.0",,"71","44",,"  220",,,,,"14.1",,,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-22","   90","  100",,,,,"0.25","0.0","0.0",,"67","52",,"  210",,,,,"17.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-23","   90","  100",,,,,"0.89","0.0","0.0",,"65","51",,"  190",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-24","  100","  100",,,,,"0.05","0.0","0.0",,"64","49",,"  180",,,,,"6.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-25","  100","  100",,,,,"0.83","0.0","0.0",,"65","53",,"  210",,,,,"10.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-26","   90","  100",,,,,"0.59","0.0","0.0",,"73","46",,"  210",,,,,"10.1",,,,"    1","    1","    1",,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-27","  100","  100",,,,,"0.27","0.0","0.0",,"68","56",,"  220",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-28","   70","   80",,,,,"0.25","0.0","0.0",,"73","52",,"  180",,,,,"15.0",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-29","   20","   30",,,,,"0.00","0.0","0.0",,"76","50",,"   10",,,,,"15.0",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-30","    0","    0",,,,,"0.00","0.0","0.0",,"81","45",,"   40",,,,,"16.1",,,,,,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-08-31","   50","   40",,,,,"0.00","0.0","0.0",,"83","48",,"  360",,,,,"8.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-01","   70","   80",,,,,"0.14","0.0","0.0",,"74","53",,"  240",,,,,"17.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-02","   40","   30",,,,,"0.00","0.0","0.0",,"72","50",,"   60",,,,,"10.1",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-03","   50","   50",,,,,"0.00","0.0","0.0",,"75","48",,"   40",,,,,"8.1",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-04","    0","    0",,,,,"0.00","0.0","0.0",,"78","46",,"   40",,,,,"13.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-05","   30","   20",,,,,"0.00","0.0","0.0",,"83","48",,"   10",,,,,"10.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-06","   90","   90",,,,,"0.00","0.0","0.0",,"78","52",,"  230",,,,,"21.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-07","   50","   60",,,,,"0.00","0.0","0.0",,"72","52",,"  360",,,,,"10.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-08","   70","   70",,,,,"0.00","0.0","0.0",,"77","49",,"   60",,,,,"6.0",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-09","   80","   90",,,,,"0.00","0.0","0.0",,"66","48",,"  220",,,,,"19.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-10","   90","  100",,,,,"0.00","0.0","0.0",,"73","53",,"  130",,,,,"17.0",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-11","   80","  100",,,,,"0.15","0.0","0.0",,"67","51",,"  210",,,,,"10.1",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-12","   70","   90",,,,,"0.00","0.0","0.0",,"68","40",,"  200",,,,,"8.1",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-13","  100","  100",,,,,"0.03","0.0","0.0",,"60","52",,"  200",,,,,"16.1",,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-14","   90","   90",,,,,"0.76","0.0","0.0",,"62","53",,"  220",,,,,"21.0",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-15","   90","   80",,,,,"0.27","0.0","0.0",,"66","53",,"  260",,,,,"17.0",,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-16","  100","  100",,,,,"0.04","0.0","0.0",,"61","55",,"  200",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-17","  100","  100",,,,,"0.82","0.0","0.0",,"62","52",,"  200",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-18","   60","   50",,,,,"0.23","0.0","0.0",,"64","47",,"  270",,,,,"13.0",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-19","   90","  100",,,,,"0.07","0.0","0.0",,"55","42",,"   20",,,,,"12.1",,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-20","   50","   70",,,,,"0.00","0.0","0.0",,"62","35",,"  180",,,,,"10.1",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-21","   60","   90",,,,,"0.00","0.0","0.0",,"64","37",,"  250",,,,,"12.1",,,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-22","  100","  100",,,,,"0.00","0.0","0.0",,"57","42",,"  210",,,,,"19.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-23","   70","   80",,,,,"0.00","0.0","0.0",,"70","47",,"  190",,,,,"15.0",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-24","   50","   60",,,,,"0.00","0.0","0.0",,"72","46",,"  360",,,,,"6.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-25","   40","   40",,,,,"0.00","0.0","0.0",,"72","47",,"   60",,,,,"8.9",,,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-26","   80","  100",,,,,"0.00","0.0","0.0",,"75","43",,"  210",,,,,"17.0",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-27","   40","   30",,,,,"0.00","0.0","0.0",,"65","42",,"   40",,,,,"12.1",,,,,,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-28","   10","   20",,,,,"0.00","0.0","0.0",,"68","38",,"   30",,,,,"14.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-29","   10","   30",,,,,"0.00","0.0","0.0",,"73","38",,"   20",,,,,"8.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-09-30","   30","   30",,,,,"0.00","0.0","0.0",,"71","38",,"  220",,,,,"12.1",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-01","   80","  100",,,,,"0.00","0.0","0.0",,"60","36",,"  190",,,,,"6.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-02","   60","   60",,,,,"0.00","0.0","0.0",,"63","36",,"   60",,,,,"12.1",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-03","   80","  100",,,,,"0.13","0.0","0.0",,"73","33",,"  190",,,,,"16.1",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-04","   60","   50",,,,,"0.25","0.0","0.0",,"62","43",,"  170",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-05","   90","  100",,,,,"0.35","0.0","0.0",,"61","39",,"  210",,,,,"17.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-06","   40","   50",,,,,"0.11","0.0","0.0",,"59","41",,"  250",,,,,"17.0",,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-07","   50","   80",,,,,"0.00","0.0","0.0",,"60","33",,"  230",,,,,"8.1",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-08","   80","  100",,,,,"0.00","0.0","0.0",,"55","32",,"  220",,,,,"6.0",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-09","  100","  100",,,,,"0.17","0.0","0.0",,"53","37",,"  200",,,,,"19.9",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-10","   90","  100",,,,,"0.59","0.0","0.0",,"55","43",,"  200",,,,,"14.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-11","   80","   90",,,,,"0.34","0.0","0.0",,"54","43",,"  240",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-12","  100","  100",,,,,"0.28","0.0","0.0",,"50","42",,"  190",,,,,"14.1",,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-13","   80","   90",,,,,"0.36","0.0","0.0",,"56","35",,"  200",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-14","  100","  100",,,,,"0.50","0.0","0.0",,"54","36",,"  180",,,,,"21.0",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-15","   90","   90",,,,,"0.28","0.0","0.0",,"56","41",,"  220",,,,,"15.0",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-16","   90","  100",,,,,"0.00","0.0","0.0",,"55","36",,"   10",,,,,"6.0",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-17","   70","  100",,,,,"0.52","0.0","0.0",,"54","34",,"  200",,,,,"10.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-18","   60","   60",,,,,"0.00","0.0","0.0",,"58","30",,"  190",,,,,"13.0",,,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-19","  100","  100",,,,,"0.66","0.0","0.0",,"53","44",,"  200",,,,,"16.1",,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-20","   70","   80",,,,,"0.09","0.0","0.0",,"60","37",,"  270",,,,,"16.1",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-21","   90","  100",,,,,"0.39","0.0","0.0",,"54","36",,"  200",,,,,"15.0",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-22","  100","  100",,,,,"0.02","0.0","0.0",,"57","47",,"  210",,,,,"8.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-23","   90","  100",,,,,"0.00","0.0","0.0",,"69","47",,"  220",,,,,"16.1",,,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-24","   60","   50",,,,,"0.00","0.0","0.0",,"70","47",,"  210",,,,,"6.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-25","   70","  100",,,,,"0.20","0.0","0.0",,"56","36",,"  200",,,,,"14.1",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-26","   80","   80",,,,,"0.00","0.0","0.0",,"59","36",,"   40",,,,,"14.1",,,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-27","   70","  100",,,,,"0.00","0.0","0.0",,"67","36",,"  210",,,,,"6.9",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-28","  100","  100",,,,,"0.00","0.0","0.0",,"60","44",,"  200",,,,,"8.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-29","   90","   90",,,,,"0.70","0.0","0.0",,"61","47",,"  190",,,,,"21.0",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-30","   60","   70",,,,,"0.13","0.0","0.0",,"56","38",,"  230",,,,,"19.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-10-31","   30","   40",,,,,"0.00","0.0","0.0",,"55","31",,"   40",,,,,"8.9",,,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-01","  100","  100",,,,,"0.01","0.0","0.0",,"54","33",,"   40",,,,,"6.9",,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-02","   80","   90",,,,,"0.44","0.0","0.0",,"55","43",,"  220",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-03","   50","   60",,,,,"0.00","0.0","0.0",,"53","31",,"  210",,,,,"13.0",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-04","   90","   90",,,,,"0.00","0.0","0.0",,"52","30",,"  110",,,,,"4.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-05","   80","   90",,,,,"0.07","0.0","0.0",,"53","33",,"   50",,,,,"6.9",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-06","  100","  100",,,,,"0.15","0.0","0.0",,"51","39",,"   20",,,,,"10.1",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-07","   90","  100",,,,,"0.61","0.0","0.0",,"50","36",,"   10",,,,,"8.1",,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-08","  100","  100",,,,,"0.87","0.0","0.0",,"55","47",,"  210",,,,,"14.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-09","   60","   40",,,,,"0.00","0.0","0.0",,"58","37",,"  250",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-10","  100","  100",,,,,"1.07","0.0","0.0",,"50","38",,"  110",,,,,"8.9",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-11","  100","  100",,,,,"1.03","0.0","0.0",,"58","47",,"  200",,,,,"17.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-12","   90","   90",,,,,"0.23","0.0","0.0",,"51","41",,"  220",,,,,"16.1",,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-13","   80","   90",,,,,"0.09","0.0","0.0",,"51","34",,"  220",,,,,"16.1",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-14","   70","  100",,,,,"0.00","0.0","0.0",,"46","27",,"   10",,,,,"8.1",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-15","   90","   80",,,,,"0.11","0.0","0.0",,"50","28",,"  270",,,,,"19.9",,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-16","  100","  100",,,,,"0.02","0.0","0.0",,"44","36",,"   40",,,,,"8.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-17","  100","  100",,,,,"0.16","0.0","0.0",,"47","38",,"  150",,,,,"4.9",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-18","  100","   90",,,,,"0.15","0.0","0.0",,"61","45",,"  190",,,,,"14.1",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-19","   90","  100",,,,,"0.00","0.0","0.0",,"59","44",,"  220",,,,,"14.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-20","   90","   80",,,,,"0.08","0.0","0.0",,"59","42",,"  200",,,,,"17.9",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-21","  100","  100",,,,,"0.70","0.0","0.0",,"54","42",,"  190",,,,,"23.9",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-22","   80","   80",,,,,"0.70","0.0","0.0",,"54","46",,"  270",,,,,"21.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-23","   80","   60",,,,,"0.00","0.0","0.0",,"57","37",,"  230",,,,,"13.0",,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-24","   90","  100",,,,,"0.02","0.0","0.0",,"45","34",,"  200",,,,,"14.1",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-25","  100","  100",,,,,"0.00","0.0","0.0",,"48","35",,"  210",,,,,"10.1",,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-26","   90","  100",,,,,"0.36","0.0","0.0",,"47","34",,"  200",,,,,"23.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-27","   90","  100",,,,,"0.29","0.0","0.0",,"50","38",,"  190",,,,,"16.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-28","  100","  100",,,,,"0.00","0.0","0.0",,"48","40",,"  240",,,,,"10.1",,,,"    1","    1",,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-29","   70","   90",,,,,"0.44","0.0","0.0",,"50","32",,"  190",,,,,"21.0",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-11-30","  100","  100",,,,,"0.36","0.0","0.0",,"41","31",,"  200",,,,,"23.0",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-01","   90","   80",,,,,"0.06","0.0","0.0",,"46","37",,"  240",,,,,"17.0",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-02","  100","  100",,,,,"0.61","0.0","0.0",,"46","38",,"  210",,,,,"21.0",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-03","  100","  100",,,,,"1.34","0.0","0.0",,"51","35",,"  200",,,,,"23.0",,,,"    1",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-04","  100","  100",,,,,"0.15","0.0","0.0",,"40","34",,"  190",,,,,"13.0",,,,"    1",,,,,,,"    1",,,,,,"    1",,"    1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-05","   80","   80",,,,,"0.47","0.4","0.0",,"43","32",,"  240",,,,,"17.0",,,,"    1",,,,"    1",,,"    1",,,,,,"    1",,"    1",,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-06","  100","  100",,,,,"0.00","0.0","0.0",,"39","32",,"   50",,,,,"6.9",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-07","  100","  100",,,,,"0.90","0.0","0.0",,"43","32",,"  210",,,,,"6.0",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-08","  100","  100",,,,,"0.19","0.0","0.0",,"48","36",,"  220",,,,,"17.9",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-09","  100","  100",,,,,"0.53","0.0","0.0",,"47","40",,"  220",,,,,"25.1",,,,"    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-10","  100","  100",,,,,"1.15","0.0","0.0",,"45","41",,"  230",,,,,"17.9",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-11","   80","   90",,,,,"0.37","0.0","0.0",,"48","36",,"  220",,,,,"15.0",,,,"    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-12","   80","  100",,,,,"0.00","0.0","0.0",,"39","29",,"  180",,,,,"8.9",,,,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-13","  100","  100",,,,,"0.03","0.0","0.0",,"49","34",,"  160",,,,,"16.1",,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-14","  100","  100",,,,,"0.08","0.0","0.0",,"53","41",,"  180",,,,,"21.0",,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-15","   90","  100",,,,,"0.16","0.0","0.0",,"47","38",,"  220",,,,,"14.1",,,,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","1968-12-16","   90","  100",,,,,"0.14","0.0","0.0",,"40","35",,"  200",,,,,"13.0",,,,"    1",,,,,,,,,,,,,"    1",,"    1",,,,,
